UserId,ProductId,Product Name,Summary,Text
A32XW4QX7ZYJCB,B000X1Q1G8,Peanut Butter,Disgusting,"I don't think my expectations for this product were too high. I've had my fair share of diet foods, and especially Walden Farms foods, some of which I absolutely love. This product is not one of them.<br /><br />The texture is something like jello, and the taste is terrible. It's sweet and has a vague peanut taste, but the peanut taste is more of a background flavor. Most of the flavor is occupied by whatever disgusting taste this failed chemistry experiment has combined to make."
A2SUKDHOZ2MM7H,B000X1Q1G8,Peanut Butter,Putrid,"My daughter and I are on low carb diets.  She purchased this product as an alternative to peanut butter.  Don't make the same mistake.  It is unfortunate we cannot assign a negative number of stars.  She sadly bought the Peanut Butter Raisin variety as well.  I hate raisins, and I'm not stupid, so I didn't make the mistake of trying that one.<br /><br />This jar of congealed chemical matter is, by far, the most disgusting thing to ever have passed my lips.  On the plus side, it has no carbs, no calories, no fat, but it also has no protein, peanuts, or nutritional value of any kind.  It does have sodium.  I can only describe it as peanut flavored fluff.  No, not fluff, more like the gel-like substance in an air freshener.  I don't know what's worse, the flavor or the consistency.  To be labelled Walden Farms is purely scandalous.  It indicates to me that some ingredient within was perhaps in the vicinity of an actual farm.<br /><br />The most positive thing I can say about this is, it will be fun to see the expressions on our friends' faces when we get them to taste it."
A103R4UGQS2XWJ,B000X1Q1G8,Peanut Butter,Legal?,"This stuff is where rotten peanut shells go to die. I don't even know how this passed taste tests or if it is even legal to sell. It doesn't taste like peanut butter, and after reading the ingredients I can see why. I'm so upset I passed up the natural peanut butter that was right next to the jar of this muck at the store. I'd much rather have a little bit of full carb/calorie PB than stomach another half teaspoon of this. Caveat emptor everyone."
A3NTD3T0WNWOF8,B000X1Q1G8,Peanut Butter,still cringing,"This stuff is the worst.  It tasted like chemicals not peanut butter. I didn't want to waste it so I mixed it with some sugar and flour and cocoa powder to make some ""chocolate, peanut butter"" cookies.  They were not good either but after I frosted them they were passable.  Sort of defeats the purpose of a calorie free spread.  If I didn't have to pay for shipping (bought the peanut butter product at walmart) I would try the other products mentioned by the others that reviewed this product in a similar light- at least I know you all still have your taste buds.  As for the others that gave this high marks, I'm not not sure but I think you should see a doctor as there could be something wrong with your mouth."
A38AEIY8FKGB5P,B000X1Q1G8,Peanut Butter,DO NOT BUY,"This product is horrible. I tried it and tried it and tried it again. It just tastes so awful I couldn't stand it.. I tried everything too. Adding things like salt, sugar, skippy, chocolate syrup, and caramel syrup to it. And even ALL of those put together could not drown out the terrible chemical taste of this garbage. Yuck! Please don't waste your money like I did. I barely ever write reviews for products, but for this I MUST. People NEED to be warned of this inhumane, dispicable food. Please just stay away for the good of mankind!"
ANH62P22H7HX8,B000X1Q1G8,Peanut Butter,How did this product get past Q&A?!,"Did someone in the Walden Farms labs think this tasted good!?  There isn't even a HINT of peanut taste to this dreadful ""treat"". Walden Farms makes some excellent products but they fell flat on their butts with this one.  The putrid taste is indescribable!  I'd say it probably tastes similar to melted saran wrap.  Ugh!!  Word of advice.  Avoid this like the plague and purchase PB2 instead."
A3ZR78XCY9AVZ,B000X1Q1G8,Peanut Butter,Simply BLECH!,"If you enjoy gnawing on rubber tires and the taste of plastic and chemicals, you'll love this product. Otherwise, STAY AWAY. It is truly disgusting. I am a peanut butter fiend and will pretty much eat ANY PB, but this was totally inedible. I was hoping to find something lower in fat/calories, but this is just criminal. I'll stick with my Naturally More and just have a few spoonfuls."
A1RPVOVIXVQ2TU,B000X1Q1G8,Peanut Butter,waste of everything,"The only reason I gave this product one star is because Amazon won't let you give a 'NO' star. I was hoping to find a product that could take the place of peanut butter in my diet. I love peanut butter but it is so high in calories and fat. I should have known better than to think there was something out there to take its place. This stuff was horrible. I can't believe a company would actually produce something so horrendous and take consumers hard earned money for it. I paid $4.99 for it and threw it away after I spit out what was in my mouth.  Shame on you Walden Farms for selling this under the pretense of peanut butter. Even more so, for thinking it to be edible."
ANXBWV5LH6KXK,B000X1Q1G8,Peanut Butter,THE WORST EVER,This was the worst stuff that I have EVER put in my mouth!!  I sure wasted $ on this buy!
A8W6AQ5N6Z4MY,B000X1Q1G8,Peanut Butter,Upsetting,"Who decided walden farms should sell this product? It's so terrible. The fact they still sell this should be a crime.  Tastes like a packet of splenda mixed with mystery chemicals. Why does it have to be that sweet? It's like they didn't even taste test before this was put on the market. Was this a joke on the consumer or what? I mean it is THAT bad. I told myself I'd eat it because I hate throwing food away, but even opening the jar makes me gag when that awful smell hits my nostrils. What a waste of money. I bought mine at the store, not through amazon, but seeing the other reviews on here, it's going to be terrible either way. I don't normally complain about food but man, this is the worst thing I have ever eaten. I hope there are better alternatives to peanut butter out there than this."
A3NY06UISEQ0N0,B000X1Q1G8,Peanut Butter,Wrong in every way!,"Again, I did see reviews, but wanted to try myself...the smell, texture and taste is so wrong. It leaves the worst taste in your mouth and the similarity to peanut butter is about 10%. People say, 'what do you expect, it's a no calorie peanut butter butter?' But come on, there's no excuse for that taste!"
A1IPGTZQTJAN50,B000X1Q1G8,Peanut Butter,"0 Calories, Passable Taste","Watching my calorie intake, I love this product.  No calories which is a huge plus.  I knew the taste wouldn't be as big as the full calorie, full fat peanut butters.  I tried this in a PB&J, tasted just fine to me.  Now if only a local store would carry this product instead of having to order online."
A1EPEQOLUJG5ZU,B000X1Q1G8,Peanut Butter,70 calorie peanut butter and jelly sandwich,Wish it was thicker and a little more peanut buttery but if you are on a diet and use with light bread walden farms can't be beat.
A3ITLBABDWJ8XW,B000X1Q1G8,Peanut Butter,Dog crap would have to taste better than this!,"OK...let me be blunt and 100% honest when I say..dog crap would have to taste better than this!!! While I wouldn't recommend eating dog crap, I can't imagine the taste being any worse. Sorry , I know it's crass,but I have never tasted a food product as bad as this. DON'T buy it....you'll have to scrape the horrible taste off of your tongue!"
A1HMF8GVM4CA0G,B000X1Q1G8,Peanut Butter,"Horrible taste (or really no taste, terrible texture)","This is too terrible to describe, except it's disgusting!! It does not remotely taste like peanut butter. The texture is horrible, and you are wasting your money if you purchase this, in my opinion."
AKP43P5D1OOPO,B000X1Q1G8,Peanut Butter,Worst. Food. Ever.,"I have heard of Walden Farms products for a while now but hadn't had an opportunity to try anything until recently.  If I had to judge Walden Farms based on this one product, I would have to say they deserve to be closed down...this peanut spread was the weirdest, grossest thing I have ever had the misfortune to attempt to eat!  I'm an adventurous eater and this now tops my list of top five worst things I've ever eaten...the smell is similar to peanut butter, with plastic thrown in.  The texture is a cross between pudding and shaving cream and is slightly rubbery in appearance.  The taste...well, I can't come up with an accurate description of the taste, but I will say there was NO peanut flavor and the after-taste of splenda/sugar substitute is unpleasant and lingers for hours (or until you brush your teeth until your gums hurt).  The rubbery appearance translates into a rubbery texture (and I swear it tasted rubbery too) that melts into bread once you spread it...it soaked into my bread and turned my bread to rubber...no amount of jelly made it work.  I made two sandwiches with it and will not harm the bread with it again!  This product has to be the worst ever made...AVOID IT AT ALL COSTS AND CONSIDER YOURSELF SMARTER THAN ME!!!"
A2Y729OLWSQQ8,B000X1Q1G8,Peanut Butter,use this for cooking,"this is an excellent product to use when making a low calorie peanut sauce for noodles or vegetables.  i also like a big spoonful in my morning oatmeal, but if you're planning on buying this as a traditional peanut butter replacement, forget about it.  don't spread this on toast or celery, you won't enjoy it.  it isn't peanut butter, but you can definitely make good use of this product.  i've used it as an ingredient in quite a few recipes and served the food to ""normal"" people who gave me rave reviews.  i always refuse to tell them what the secret ingredient is though."
A196A9CBOYRSJI,B000X1Q1G8,Peanut Butter,I'm delighted by the peanut spread!!!!,"I have read all these negative reviews and TOTALLY disagree!! I love the peanut spread!! I am a peanut butter fiend, but do not eat it because it is the ""good fat"" and natural has benefits, but no matter what I ALWAYS gain weight when I start buying regular peanut butter. This product is a life saver to me because I can have my peanut butter and eat it too!! Sorry all you discontenders- yo can send me all the peanut spread you do not want!!"
A36WSDKG3J0VJT,B000X1Q1G8,Peanut Butter,"It aint peanut butter, but it aint calories/carbs either!","This is not the most delicious thing I've ever tasted in my life, but I can definitely appreciate it for what it is...zero calories, zero carbs, sugar free, fat free. I prefer to mix it into shakes for a nut flavor instead of making a PB&J sandwhich out of it. But even w/ a sandwhich, it's not that bad, because w/ the real thing I eat too much. This product gives a little of the taste w/out any of the calories, sugar or fat. It's a good product."
A2IYSJV1O3DEMO,B000X1Q1G8,Peanut Butter,Not Good!,"This is ""fake peanut butter"" to say the least.  It was terrible and left an after taste.  It may be a spread but not to use alone, you have to combine it with a jelly or jam to eat it.  Waste of money."
A2RLOCANTPCCU2,B000X1Q1G8,Peanut Butter,Peanut Gutter!,"Like one reviewer, I am also a health nut and have adjusted my palate to very natural, sometimes bland food.  Agreeing with the same reviewer, I could not stomach this stuff.  It is utterly gross in taste and smell.  I've tried mixing it with smoothies, brownie mix, even ice-cream.  You cannot mask it.  Spend your money on the real stuff.  The extra calories will be far better than gulping down this ridiculous concoction!"
A26OTT2RMNDJLU,B000X1Q1G8,Peanut Butter,This product is disgusting!,I do buy several Walden Farms products. However this tastes like sweet glue. It never laid next to a peanut. Come on Walden Farms make some serious changes to this product. Many of us can't afford to throw food out!
A2E1SDNDK85Q0O,B000X1Q1G8,Peanut Butter,You HAVE to mix it with...,"This stuff is horrible by itself. I can't even eat it. BUT if you mix this product with normal peanut butter something crazy happens, it taste like Reeses peanut butter! Not even joking. I've played with the portions, but 4 tablespoons of the zero-cal, mixed with about one tablespoon of normal peanut butter does it for me. You can play with the portions to your liking.<br /><br />SO it's not zero calorie once mixed, but I get about 5 tablespoons of pretty awesome peanut butter for the amount of calories in one tablespoon of normal. That's like 2.5 low calorie sandwiches, which is actually a good deal. Worth trying. Just gotta mix."
AOTG413LXWB8O,B000X1Q1G8,Peanut Butter,Nasty upon Nasty,I'm not a picky eater and will try almost anything. To say this stuff is nasty is an understatement.  Whipped vegetable fiber??? I tried twice to eat it and gagged both times.  but is you like it .. go for it.
A33RC5UCV32U0Z,B000X1Q1G8,Peanut Butter,JFC,"...what is this unholy profanation of all that is mediocre and metal-tasting about diet food. This is in no way a good idea, even for entertainment purposes only."
A2RZASY4H4NBNQ,B000X1Q1G8,Peanut Butter,fake is gross!,hey guess what! REAL peanut butter has only 200 calories per serving (2 tbsp) AND it doesn't have fake stuff in it. Do yourself a favor and get some natural peanut butter with no weird chemicals or dyes or fillers and just eat that. Then you don't have to worry about what all that weird stuff is doing inside your colon.
A11I4LJOAOCJ5L,B000X1Q1G8,Peanut Butter,IF YOU WANT TO GAG AND THROW UP,"This product is bad. If you can swallow smooth sweet tasting mud, be my guest otherwise stay away from this. It is really really awful!"
A25B7J5LAXH0J1,B000X1Q1G8,Peanut Butter,Too bad you cannot rate lower than one!,This has to be the worst tasting stuff ever. So excited to find something peanut-buttery that would not harm my diet that I took out a spoon as soon as I got home. It went right in the trash! I was so disappointed. Now I am going to try PB2. Hope I have better luck... My thought when I threw it out was on what planet did the people in product development think this was a successful product. I guess they are counting on fools like me thinking calorie-free PB would taste good. Definitely they are only counting on one time only sales.
A2T3I3KKTOHQNF,B000X1Q1G8,Peanut Butter,Horrible,"There is only one word that can describe this product and that is vile. I like the Walden Farms salad dressings. However, this whipped spread has a weird chemical flavor, like a petroleum based product. I put just a thin coating on a slice of bread and added jelly to it. The taste of the peanut spread totally covered up the flavor of the jelly.I couldn't throw it in the garbage fast enough. Do not waste your money on this product."
A9BYZZ31654QC,B000X1Q1G8,Peanut Butter,Most Awful Thing I have EVER Eaten,"Tastes like a jar of chemical processed gunk. Please do not eat this or convince yourself to try it. As a fitness junkie, I can eat just about anything and have made substitutions for just about every guilty indulgence out there...you are better off sticking to PB2!!"
A3TTFPB103VBW5,B000X1Q1G8,Peanut Butter,Pretty awful,"I've tried a few of the salad dressings and they were pretty good all things considered, so I thought I'd give this a whirl because I missed peanut butter. From reading the reviews I sort of knew what to expect, but I wanted to find out for myself. The texture is more like a spread (which I knew), but the flavor is just awful. It's overly sweet and doesn't taste like anything close to peanuts. Lesson learned."
AFY9Z05CNKP5T,B000X1Q1G8,Peanut Butter,"Something you can't un-taste, if your a man or animal","You can't un-taste this goup. The reviewers who said this stuff has the consistency of frosting are right, but it doesn't taste like frosting. Here is a true story that pretty much sums up this product: My sister's dog loves to eat everything, ESPECIALLY peanut butter. I swear, her dog takes one sniff of this stuff and runs the other way. He won't touch it! And this dog LOVES peanut butter more than anything! That tells me all I need to know."
A2CHZ4CL75L9Z3,B000X1Q1G8,Peanut Butter,Bleh!,"This product was so horrible that it's almost funny.  *ALMOST* being the key word, since I stupidly paid about $6 for this jar of creamy nastiness.  It basically tastes like creamed chemicals.  The only thing even slightly resembling peanut butter is the color.  Don't waste your money!"
A299YB5DVGR7R7,B000X1Q1G8,Peanut Butter,Zero calorie with horrible taste,I bought this and gave it my all. I even mixed it with real peanut butter. It was horrible and just pitched it. Please do not buy. If it sounds too good to be true then it is. This was just horrible
A3L2H6LORJM25U,B000X1Q1G8,Peanut Butter,Incredibly awful,"I am the queen of alternate, reduced-calorie foods, with an affinity for diet sodas, Splenda sweetener and everything substitutional.  This being the case, I have developed a taste for the artificial.  But even I cannot bear the flavor (and attributing the word flavor is being kind) of this product.  There isn't even a hint of peanut taste.  I took one spoonful and had to spit it right back out.  Even went so far as to try to re-flavor the product with cinnamon, nutmeg and sugar-free maple syrup.  Nothing... absolutely nothing... will make this product edible.  Do not waste your money.  Try PB2 powdered peanut butter instead.  45 calories for 2 tablespoons, but tastes even better than full-fat peanut butter."
A3JDG7N4DVNBWX,B000X1Q1G8,Peanut Butter,"If I could give it 0 stars, I would.","I saw this on the shelf at my local grocery store and thought, ""What a brilliant idea!"" I love peanut butter, and the thought of consuming more than a few spoonfuls of the stuff was enough to make me purchase it. Upon opening the jar, I was met by a wobbling mass of glutinous, jelly-like stuff. I dipped a spoon in, stirred it up, and introduced a generous dollop into my mouth. My reaction: BLECHHHHH! The ""peanut spread"" did not make it down my throat, but the aftertaste stuck with me for hours. I use Splenda frequently in my tea and cereal, but oh lord, this stuff is DISGUSTING. It went straight into the trash can. What a waste of $4."
A11YOTONCPRQ9S,B000X1Q1G8,Peanut Butter,Weird,This is the strangest stuff.  It looks like peanut butter until you put a spoon in it.  It's super-whipped and spreads oddly.  And the taste is just not right.  I don't know that I'd buy this again.
A2EY1PVY9DYC8V,B000X1Q1G8,Peanut Butter,JUST PLAIN NASTY,"I love Walden Farms.  I order their salad dressings and syrups in quantity and gladly pay the shipping for the priviledge.  The other day I was in HEB and experienced great joy to see that they carried almost all of the dressings and several fruit spreads.  Then, I saw the peanut butter.  I knew they made one and looked forward to trying it someday.<br /><br />Based on the quality of their other products (which I have been using for over a year now), I bought 2 jars.  Well,  I just opened the first one... revulsion on all levels.  The color- while a color in nature, not the color of something I want to eat.  The smell- sweet in a chemical way.  The texture- what texture?  I tasted it. YUCK.  Tried again... more YUCK.<br /><br />The product does not remotely smack of peanuts or any other nut for that matter.  This from a person who is NOT picky.<br /><br />Happily, the jars are glass and therefore reusable for other more worthy items.  I am going to try P2B instead if I find myself craving peanut butter to the necessary degree.  I am think I am off PB now!<br /><br />BTW- I am being KIND in this review..."
AES9OCHHHX1NP,B000X1Q1G8,Peanut Butter,worst immatation of peanut butter ever!!,Dont waste your money on this!!It taste nothing like peanut butter and the texture is weird to say the least.Total waste of money!!If you are looking for a lower calorie or carb peanut butter get better n butter.It is the best!!Taste's just like peanut butter....
ABQ2WFC0DYOIE,B000X1Q1G8,Peanut Butter,DISGUSTING!!!,"This stuff is gross.  I have never tasted a product substitute that is soo far from the real thing.  The texture was gross, the flavor was gross, the smell is gross.  We passed it around work to see the reactions of all our co-workers when they tasted it.  Nobody liked it, it was so funny seeing the reactions when they tasted it.  It is great for a good laugh.  seriously this stuff is bad."
A25SOAOV6KQ4CU,B000X1Q1G8,Peanut Butter,Totally Vile,This fake peanut butter was so totally disgusting that I could not even eat more than a smear on a spoon.  This says a lot because I don't find many foods completely repusive.  It makes me shudder just thinking about it.
A3CZ3QYYMBPWZD,B000X1Q1G8,Peanut Butter,Gross!!,I even tried this when I was starving..and I still spit it out!!  not good at all..I should I went with every ones elses reviews. Dont waste your money!!
A1MXCHMV9PBIZR,B000X1Q1G8,Peanut Butter,Great alternative for those who truely need it,"First of all, I did read some of the reviews.  I have to say most of you are buying this product for the wrong reasons.  No one should be on a 500 calorie diet.  1200 is the min.  This is not a product to ""lose weight"".  There are other products you can use of real peanut butter for that.  This product is designed for those of us who have restrictions due to diabeties or gluten related issues.  I have to watch my carbs and sugars very carefully and saw this as a great alternative on a diabetic store sight.  I tried it with the grape spread.  The two together are not bad.  On bread, it is alot like a peanut butter and jelly sandwhich.  But without the carbs, sugars and fat associated with it.  The taste is not bad, it is actually alot like a whipped mousse.  The grape spread was good with it.  Will I buy it again?  Probably, unless I find something the same that is better.<br />Do not always follow the reviews, most people have too high of expectations when they buy foods like these.  If you truely needed it because of health issues, you would be saying thank you's to this product."
A3H045JVZVVEL1,B000X1Q1G8,Peanut Butter,Peanut Frosting,"This isn't exactly natural peanut butter, but more of a dessert product.  It has the texture of frosting in a can and is really salty and sweet.  I especially enjoy it with ice cream and sugar-free Hershey's syrup and cool-whip.  Its a little pricey though."
AJE65JN3X7F3E,B000X1Q1G8,Peanut Butter,Just Unbelievably Awful!!!,"ZERO STARS!!! I cant begin to say how awful this gunk is. When I opened the jar, the contents looked disgusting, smelled awful and the taste was worse......."
A388XVI7JZYV86,B000X1Q1G8,Peanut Butter,No peanut flavor,"I was very excited to try this item because it had no calories. Well, it sounds to good to be true...it doesnt taste anything like peanuts whatsoever! I really wanted to like this, but unfortunatley i wasted my money! Dont waste yours!"
A2D4ODIUEX9ZVY,B000X1Q1G8,Peanut Butter,Awful,"I am not anti-walden farms: I enjoy very much their syrups, chocolate dip and several of the ""jams."" But peanut butter is something that ""needs"" a consistency that synthetic products just cannot provide. It tastes absolutely awful--putting more than a pea's worth in my mouth made me gag."
A1JK2JW8VUE44O,B000X1Q1G8,Peanut Butter,Either you love it or hate it.....,"I do really enjoy many of the Walden Farm products, but this product taste really terrible in my opinion.  I am not a picky eater, but this product doesn't even taste like food.  The smell, texture, and taste are so way off, it's almost impossible to describe.  It's definitely a very artificial flavor, which wouldn't be so bad if it tasted in anyway like peanuts, but it doesn't even remotely taste like a nut of any kind. I tried mixing it with other things to mask the flavor, because most Walden Farm products don't taste great on their own, but are good mixed with the right foods. That didn't make it any more palatable, it just ruined whatever I mixed it with. Just know that you are taking a chance buying this product, you will either really like it or end up throw it in the trash like I did."
A3QBMETFZPKW4L,B000X1Q1G8,Peanut Butter,Not so bad...,"Walden Farms peanut spread is not going to displace Peter Pan or Jif any time soon but for someone who is on an extremely limited low fat diet (due to medical condition) or who is minimizing fat intake for whatever reason, this can provide a helpful substitute for a traditional comfort food.  Works well with jam or jelly for a PBJ, dip (or spread on) a banana, top some fat-free, sugar free ice cream with this, spread between two crackers.<br /><br />I have been known to add a sprinkle of Grape-Nuts when making a sandwich - makes it ""crunchy"" style :-)<br /><br />Not for everyone but a great alternative in my book."
A32Q5HN7RQN6GL,B000X1Q1G8,Peanut Butter,Minority Opinion - But I LOVE This Spread,"I discovered this great product about several months ago and since then have consumed a jar or two of it every month. I love it and order it by the case now. I use it almost daily, and sometimes more than once a day. It isn't peanut butter but it has a nutty taste and mixed with some of the Walden fruit spreads (raspberry, strawberry and apple seem to work best) it makes a great peanut butter/jelly taste to use on crackers, bread, etc. The consistency is pretty firm although not as thick as regular peanut butter it's perfectly acceptable (to me). The color is fine a bit darker than regular peanut butter (not that you can taste color - but it does influence people's opinion). I rarely take the time to write product reviews and was shocked when I came here to look for another Walden product to find that so many people had left negative reviews of this product and felt compelled to leave a more positive opinion. I think if you like Diet Coke and understand that it's not regular Coke than you will understand this product isn't Peanut Butter but just as Diet Coke is a good substitute for Coke and saves you about 200 calories a serving that this ""Peanut Spread"" is a good alternative to regular peanut butter and will save you about 200 calories a serving (2 Tablespoons)."
A3DT5DI5ID9R1J,B000X1Q1G8,Peanut Butter,This is not like peanut butter at all,"I purchased the product hoping for a peanut butter sandwhich. I was so excited when it came I immediately cut up an apple spead the peanut spread on the fruit and OMG YUCK. It was bitter and had only a hint of a peanut butter taste. I was going to throw it out but decided to try a spoonful in my chocolate/peanutbutter protein shake. Come to find out it gave the drink a better taste. So I have decided to use it in recipies that would normally require peanut butter. Don't order if you are expecting it to taste anything like PB,.. A better suggestion would be PB2 has 45 calories per 2TBS."
A2BJCMZY51CQ6A,B000X1Q1G8,Peanut Butter,Terrible taste!,"I had high hopes that I could tollerate this 0 calorie peanut butter spread, but it was not bearable! The taste was so awful I threw it in the trash the same day I recieved the package! Do NOT Bother trying!"
A2BYO5OYWTDSAK,B000X1Q1G8,Peanut Butter,Truly AWFUL!,"I bought this because I have been unable to get PB2 at my local store, so I thought I would give it a try. It is horrendous! I knew it wouldn't taste ""just like peanut butter"", but I was not prepared for how awful it was. Not only does it not taste like peanut butter, it doesn't taste like anything edible. I seriously can't imagine someone eating this and I eat a lot of ""healthy"" alternatives that other people think are not palatable, so I'm pretty forgiving. I'm just floored that this product could even make it to the shelves, seriously."
A3GA7VBD1PJJKU,B000X1Q1G8,Peanut Butter,The Buddha calls it dukkha,"As I am writing this, this listing has 130 (out of 173) 1-star reviews (soon to be 131). Please bear in mind that I rarely review products; I must feel very strongly about one before I review it.<br /><br />I am an adventurous person, and when it comes to food, as long is it is vegetarian I will try anything. Even if the experience is terrible I do not regret chancing it; this is how you find GOOD foods (also bad). But IMHO this product is not good and it is probably not food. Judging by the ingredients, it appears to be mainly water, vegetable fiber (probably the bulk of its volume), and peanut flavoring/extract. I lean toward health foods and like others, have portion control issues when it comes to legit pb, one of my famous weaknesses. I was intrigued when I found this in our local wal mart; calorie-free imitation peanut butter! With low expectations I opted to give it a fair chance BEFORE reading a single review.<br /><br />I mistakenly applied this product single-agent to a sandwich. I have not yet managed to consume this in its entirety; it was a failed experiment. I will hold off on throwing this out until I have mustered up the courage to attempt it in a different setting. It has a few positive reviews, so I suspect that it may be redeemable somehow (I may take up some reviewers' suggestions) but thus far I believe this product to be a travesty; this is coming from a person who can tolerate certain well-known brands of veggie bacon.<br /><br />Okay, I knew this product would be so different from actual pb that it would be unfair to compare it. I did not expect it to resemble pb, however I did expect it to resemble food at least in some remote fashion. The texture is that of a synthetic, waxy, fluffy butter (why is it ""whipped""???). The taste is.. somewhat akin to the same, but I would not recommend it as a butter substitute except in non-food usages which I may attempt, as I hate to be wasteful. I would compare the taste to what I would expect of a spread made from crayons. Brown crayons, ew.<br /><br />So here's my 100% honest and dead-serious evaluation: truly, you and I are better off looking to natural sources with awesome flavor and more balanced nutrition to go with the calories. We could probably do with a little less artifice all around, and this product has no nutritional value whatsoever-- except some sodium. It even lacks dietary fiber, despite vegetable fiber being the second ingredient listed (after water)! If you are trying to eat healthier, this is surely not the way. If you are on a low-calorie diet, learn portion control-- and I empathize with the pain you feel in even considering cutting down on our beloved peanut butter. As for myself, I have to get my protein from somewhere and pb is my main squeeze, so in my pantry the Walden Farms was never destined to be more than a novelty to begin with.<br /><br />The one good thing that came of this experience, besides satisfying my curiosity? A number of the 1-star reviews praised certain other Walden Farms products DESPITE this unforgettable failure. I consider this a brave endorsement as I would personally be embarrassed to defend the entities that brought this abomination into our world. So brave, in fact, that I am convinced of their authenticity (unless ALL of these individuals are trolling), and will be looking forward to sampling OTHER Walden Farms products (this was my first). But, as for redeeming this one, I am not hopeful.<br /><br />BOTTOM LINE:<br /><br />- I DO NOT recommend this product in any way.<br /><br />- I CANNOT recommend any alternative low-cal pb substitutes as I have not personally sampled any others.<br /><br />+ I DO recommend MaraNatha for a more natural and flavorful nut butter experience. With some self-control it is worth the calories and the price.<br /><br />+ I HIGHLY recommend, in addition to the above, diet and exercise. If you can't cut portions, walk it off."
A19V494D6W69AF,B000X1Q1G8,Peanut Butter,Bleh!!!,"I wouldn't subject prisoners to eat this ""peanut butter"" as part of their sentence. Even my German Shepard who eats everything (including sheetrock) was nauseated by it. I rinsed out my mouth with raw sewage afterwards, which was an improvement."
A2IAGBEEHPS7HP,B000X1Q1G8,Peanut Butter,Ack!,"The choice between no peanut butter and this ""spread"" was incredibly easy to make after just one taste.<br /><br />I was prepared for this to not taste just like peanut butter but I wasn't prepared for it to be one of the worst things I have ever tasted.<br /><br />It was only slightly more palatable than the grasshopper I accidentally chomped down on as a child."
A3T5SCEXFJL4K2,B000X1Q1G8,Peanut Butter,Nastiest Thing EVER,"I tried this hoping for a good substitute for peanut butter, because I am truly addicted to it, which means no weight loss for me.  It was absolutely horrible.  I couldn't even get down one spoonful of the stuff, even when I tried spreading it on some bread.  Just awful!  Ewwwwwwwwww."
A2Q5L6MIT5TKCG,B000X1Q1G8,Peanut Butter,yuck,"Totally disgusting.  It went directly in the garbage, And I'm not a fussy eater.  This has to be Walden farms worst product."
AZ2V33TVW3N96,B000X1Q1G8,Peanut Butter,Rotten Peanut Butter,"I love peanut butter and at 200 calories a serving it just doesn't fit into a healthy diet, especially when you're trying to lose weight. I'm a nurse and I work with patients who have kidney failure and they have to limit their peanut intake due to the high potassium, so I thought this would be a good peanut butter substitute for me and the patients. I did not buy this through Amazon, I came across it by accident at Wal-Mart. It was only $3. I was so excited. Couldn't wait to get home to try it. It was the first thing I opened when I got home. It smelled like peanut butter, looked like peanut butter, tasted like rotten peanut butter. What did I expect for 0 calories, 0 fat, and $3. I got my mom to taste it and she just gagged. I gave it 1 star because you have to rate it."
A3AP73GXS4896Z,B000X1Q1G8,Peanut Butter,no thank you,"I ordered this product hoping that I had finally found a healthy substitute to peanut butter.  Boy, was I wrong.  This was the most vile thing I have ever tasted.  The smell alone was enough to make my stomach churn, and when I actually took a bite, I started gagging.  It was horrible.  I would never order this again.<br /><br />However, I have heard that the other Walden Farms products are not this bad!  I haven't tried any yet, but I do plan on trying some out eventually :)"
AL73DM6NR9D7G,B000X1Q1G8,Peanut Butter,Yuk,"I threw it out.  I thought it went bad, it was so bad.  It did not represent peanut butter at all.  Most of Walden Farms products are good, but this PB stuff was a real disappointment."
A3THZMHYLVEL8J,B000X1Q1G8,Peanut Butter,Gag!,"I'm a sucker for low cal, low fat things- I'm always looking for ways to satisfy my cravings without ""cheating"". This is not it- I'm not sure how anyone with taste buds could even slightly stomach this junk. I am very disappointed and after taking one half a teaspoon out of the jar, it ended up in the trash can. Yuck- dont waste your $$$$"
A1KVCPBLLN3LSV,B000X1Q1G8,Peanut Butter,One taste and you'll throw it away,I am a big fan of Walden Farms dressings.  I had big hopes for this peanut spread.  I tasted it and immediately threw it away.  It was a flavor that does not grow on you; yiak!!  I am pretty dissapointed; I wish I wold have saved the receipt so I could return it.  Save your receipt until you taste it.
A13N9MZJPY2KOV,B000X1Q1G8,Peanut Butter,tastes like liquid plastic,2 bites and it went in the garbage... and i only took the second bite to make sure i actually tasted what i tasted... and stirred it and it was still tasted like someone took a dump in my mouth...  i never review products... but this one i had to.
A14CIOVZ1NBXXK,B000X1Q1G8,Peanut Butter,Nasty,This is the first time I have tried any Walden Farms products. If the rest are as bad as this Peanut spread I am not interested in anything they make. It tasted awful and left an after taste that would not go away. I had to brush my teeth to get rid of it. Went straight into the garbage.
AEGC7JOCGGF4R,B000X1Q1G8,Peanut Butter,Better than my (low) expectations.,"Everyone's taste is subjective but here is my 2 cents worth. I'd read all the reviews so my expectations were minimal. I can honestly say I was mildly surprised as there was a slight peanut smell to the product. I used it on a toasted English muffin & it wasn't that bad (although it didn't melt at all). For my money, it tastes similar, & certainly no worse than Better 'n Peanut Butter. It wins out over BnPB which has 100 calories per 2 T serving. But PB2 easily tastes more authentic than either of them, but PB2 does have 45 calories per 2T serving. And PB2's other drawback is that it's a hassle to mix. But if I'm not dieting, it's REAL peanut butter for me."
